Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth Country,Birth Year,Age,Sex,Organization Name,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
2000,"""for their discoveries concerning signal transduction in the nervous system""",723,0,Paul Greengard,United States of America,1925.0,75.0,0.0,Rockefeller University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2000,"""for their discoveries concerning signal transduction in the nervous system""",724,0,Eric R. Kandel,Austria,1929.0,71.0,0.0,Columbia University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2000,"""for his work for democracy and human rights in South Korea and in East Asia in general, and for peace and reconciliation with North Korea in particular""",725,0,Kim Dae-jung,Korea (South Korea),1925.0,75.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2000,"""for basic work on information and communication technology; for developing semiconductor heterostructures used in high-speed- and opto-electronics""",726,0,Zhores I. Alferov,Union of Soviet Socialist Republics (Belarus),1930.0,70.0,0.0,A.F. Ioffe Physico-Technical Institute,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2000,"""for basic work on information and communication technology; for developing semiconductor heterostructures used in high-speed- and opto-electronics""",727,0,Herbert Kroemer,Germany,1928.0,72.0,0.0,University of California,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2000,"""for basic work on information and communication technology; for his part in the invention of the integrated circuit""",728,0,Jack S. Kilby,United States of America,1923.0,77.0,0.0,Texas Instruments,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2001,"""for their work on chirally catalysed hydrogenation reactions""",741,0,William S. Knowles,United States of America,1917.0,84.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001,"""for their work on chirally catalysed hydrogenation reactions""",742,0,Ryoji Noyori,Japan,1938.0,63.0,0.0,Nagoya University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2001,"""for his work on chirally catalysed oxidation reactions""",743,0,K. Barry Sharpless,United States of America,1941.0,60.0,0.0,The Scripps Research Institute,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2001,"""for their analyses of markets with asymmetric information""",744,0,George A. Akerlof,United States of America,1940.0,61.0,0.0,University of California,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,"""for their analyses of markets with asymmetric information""",745,0,A. Michael Spence,United States of America,1943.0,58.0,0.0,Stanford University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,"""for their analyses of markets with asymmetric information""",746,0,Joseph E. Stiglitz,United States of America,1943.0,58.0,0.0,Columbia University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,"""for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories""",747,0,Sir Vidiadhar Surajprasad Naipaul,Trinidad,1932.0,69.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2001,"""for their discoveries of key regulators of the cell cycle""",735,0,Leland H. Hartwell,United States of America,1939.0,62.0,0.0,Fred Hutchinson Cancer Research Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,"""for their discoveries of key regulators of the cell cycle""",736,0,Tim Hunt,United Kingdom,1943.0,58.0,0.0,Imperial Cancer Research Fund,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,"""for their discoveries of key regulators of the cell cycle""",737,0,Sir Paul M. Nurse,United Kingdom,1949.0,52.0,0.0,Imperial Cancer Research Fund,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,"""for their work for a better organized and more peaceful world""",749,0,Kofi Annan,Gold Coast (Ghana),1938.0,63.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2001,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates""",738,0,Eric A. Cornell,United States of America,1961.0,40.0,0.0,"University of Colorado, JILA",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2001,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates""",739,0,Wolfgang Ketterle,West Germany (Germany),1957.0,44.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2001,"""for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates""",740,0,Carl E. Wieman,United States of America,1951.0,50.0,0.0,"University of Colorado, JILA",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2002,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",756,0,John B. Fenn,United States of America,1917.0,85.0,0.0,Virginia Commonwealth University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002,"""for their development of soft desorption ionisation methods for mass spectrometric analyses of biological macromolecules""",757,0,Koichi Tanaka,Japan,1959.0,43.0,0.0,Shimadzu Corp.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2002,"""for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution""",758,0,Kurt Wüthrich,Switzerland,1938.0,64.0,0.0,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2002,"""for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty""",759,0,Daniel Kahneman,British Mandate of Palestine (Israel),1934.0,68.0,0.0,Princeton University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2002,"""for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms""",760,0,Vernon L. Smith,United States of America,1927.0,75.0,0.0,George Mason University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2002,"""for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history""",761,0,Imre Kertész,Hungary,1929.0,73.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2002,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",750,0,Sydney Brenner,South Africa,1927.0,75.0,0.0,The Molecular Sciences Institute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2002,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",751,0,H. Robert Horvitz,United States of America,1947.0,55.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2002,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",752,0,John E. Sulston,United Kingdom,1942.0,60.0,0.0,The Wellcome Trust Sanger Institute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2002,"""for his decades of untiring effort to find peaceful solutions to international conflicts, to advance democracy and human rights, and to promote economic and social development""",762,0,Jimmy Carter,United States of America,1924.0,78.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2002,"""for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos""",753,0,Raymond Davis Jr.,United States of America,1914.0,88.0,0.0,University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2002,"""for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos""",754,0,Masatoshi Koshiba,Japan,1926.0,76.0,0.0,University of Tokyo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2002,"""for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources""",755,0,Riccardo Giacconi,Italy,1931.0,71.0,0.0,Associated Universities Inc.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2003,"""for discoveries concerning channels in cell membranes; for the discovery of water channels""",769,0,Peter Agre,United States of America,1949.0,54.0,0.0,Johns Hopkins University School of Medicine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,"""for discoveries concerning channels in cell membranes; for structural and mechanistic studies of ion channels""",770,0,Roderick MacKinnon,United States of America,1956.0,47.0,0.0,Rockefeller University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,"""for methods of analyzing economic time series with time-varying volatility (ARCH)""",771,0,Robert F. Engle III,United States of America,1942.0,61.0,0.0,New York University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,"""for methods of analyzing economic time series with common trends (cointegration)""",772,0,Clive W.J. Granger,United Kingdom,1934.0,69.0,0.0,University of California,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,"""who in innumerable guises portrays the surprising involvement of the outsider""",763,0,John M. Coetzee,South Africa,1940.0,63.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2003,"""for their discoveries concerning magnetic resonance imaging""",764,0,Paul C. Lauterbur,United States of America,1929.0,74.0,0.0,University of Illinois,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,"""for their discoveries concerning magnetic resonance imaging""",765,0,Sir Peter Mansfield,United Kingdom,1933.0,70.0,0.0,"University of Nottingham, School of Physics and Astronomy",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,"""for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children""",773,0,Shirin Ebadi,Iran,1947.0,56.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2003,"""for pioneering contributions to the theory of superconductors and superfluids""",766,0,Alexei A. Abrikosov,Union of Soviet Socialist Republics (Russia),1928.0,75.0,0.0,Argonne National Laboratory,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2003,"""for pioneering contributions to the theory of superconductors and superfluids""",767,0,Vitaly L. Ginzburg,Russia,1916.0,87.0,0.0,P.N. Lebedev Physical Institute,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2003,"""for pioneering contributions to the theory of superconductors and superfluids""",768,0,Anthony J. Leggett,United Kingdom,1938.0,65.0,0.0,University of Illinois,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2004,"""for the discovery of ubiquitin-mediated protein degradation""",779,0,Aaron Ciechanover,British Protectorate of Palestine (Israel),1947.0,57.0,0.0,Technion - Israel Institute of Technology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004,"""for the discovery of ubiquitin-mediated protein degradation""",780,0,Avram Hershko,Hungary,1937.0,67.0,0.0,Technion - Israel Institute of Technology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004,"""for the discovery of ubiquitin-mediated protein degradation""",781,0,Irwin Rose,United States of America,1926.0,78.0,0.0,University of California,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",786,0,Finn E. Kydland,Norway,1943.0,61.0,0.0,Carnegie Mellon University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",787,0,Edward C. Prescott,United States of America,1940.0,64.0,0.0,Arizona State University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power""",782,0,Elfriede Jelinek,Austria,1946.0,58.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2004,"""for their discoveries of odorant receptors and the organization of the olfactory system""",774,0,Richard Axel,United States of America,1946.0,58.0,0.0,Columbia University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,"""for their discoveries of odorant receptors and the organization of the olfactory system""",775,0,Linda B. Buck,United States of America,1947.0,57.0,1.0,Fred Hutchinson Cancer Research Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2004,"""for her contribution to sustainable development, democracy and peace""",783,0,Wangari Muta Maathai,Kenya,1940.0,64.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",776,0,David J. Gross,United States of America,1941.0,63.0,0.0,"University of California, Kavli Institute for Theoretical Physics",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",777,0,H. David Politzer,United States of America,1949.0,55.0,0.0,California Institute of Technology (Caltech),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2004,"""for the discovery of asymptotic freedom in the theory of the strong interaction""",778,0,Frank Wilczek,United States of America,1951.0,53.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2005,"""for the development of the metathesis method in organic synthesis""",794,0,Yves Chauvin,Belgium,1930.0,75.0,0.0,Institut Français du Pétrole,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005,"""for the development of the metathesis method in organic synthesis""",795,0,Robert H. Grubbs,United States of America,1942.0,63.0,0.0,California Institute of Technology (Caltech),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005,"""for the development of the metathesis method in organic synthesis""",796,0,Richard R. Schrock,United States of America,1945.0,60.0,0.0,Massachusetts Institute of Technology (MIT),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",799,0,Robert J. Aumann,Germany,1930.0,75.0,0.0,"University of Jerusalem, Center for RationalityHebrew",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",800,0,Thomas C. Schelling,United States of America,1921.0,84.0,0.0,"University of Maryland, Department of Economics and School of Public Policy",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms""",801,0,Harold Pinter,United Kingdom,1930.0,75.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",789,0,Barry J. Marshall,Australia,1951.0,54.0,0.0,"NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2005,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",790,0,J. Robin Warren,Australia,1937.0,68.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2005,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",798,0,Mohamed ElBaradei,Egypt,1942.0,63.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2005,"""for his contribution to the quantum theory of optical coherence""",791,0,Roy J. Glauber,United States of America,1925.0,80.0,0.0,Harvard University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",792,0,John L. Hall,United States of America,1934.0,71.0,0.0,"University of Colorado, JILA",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2005,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",793,0,Theodor W. Hänsch,Germany,1941.0,64.0,0.0,Max-Planck-Institut für Quantenoptik,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2006,"""for his studies of the molecular basis of eukaryotic transcription""",806,0,Roger D. Kornberg,United States of America,1947.0,59.0,0.0,Stanford University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2006,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",807,0,Edmund S. Phelps,United States of America,1933.0,73.0,0.0,Columbia University,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2006,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures""",808,0,Orhan Pamuk,Turkey,1952.0,54.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2006,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",802,0,Andrew Z. Fire,United States of America,1959.0,47.0,0.0,Stanford University School of Medicine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",803,0,Craig C. Mello,United States of America,1960.0,46.0,0.0,University of Massachusetts Medical School,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,"""for their efforts to create economic and social development from below""",809,0,Muhammad Yunus,British India (Bangladesh),1940.0,66.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2006,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",804,0,John C. Mather,United States of America,1946.0,60.0,0.0,NASA Goddard Space Flight Center,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2006,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",805,0,George F. Smoot,United States of America,1945.0,61.0,0.0,University of California,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,"""for his studies of chemical processes on solid surfaces""",816,0,Gerhard Ertl,Germany,1936.0,71.0,0.0,Fritz-Haber-Institut der Max-Planck-Gesellschaft,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,"""for having laid the foundations of mechanism design theory""",820,0,Leonid Hurwicz,Russia,1917.0,90.0,0.0,University of Minnesota,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,"""for having laid the foundations of mechanism design theory""",821,0,Eric S. Maskin,United States of America,1950.0,57.0,0.0,Institute for Advanced Study,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,"""for having laid the foundations of mechanism design theory""",822,0,Roger B. Myerson,United States of America,1951.0,56.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,"""that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny""",817,0,Doris Lessing,Persia (Iran),1919.0,88.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",811,0,Mario R. Capecchi,Italy,1937.0,70.0,0.0,University of Utah,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",812,0,Sir Martin J. Evans,United Kingdom,1941.0,66.0,0.0,Cardiff University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",813,0,Oliver Smithies,United Kingdom,1925.0,82.0,0.0,University of North Carolina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,"""for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change""",819,0,Albert Arnold (Al) Gore Jr.,United States of America,1948.0,59.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2007,"""for the discovery of Giant Magnetoresistance""",814,0,Albert Fert,France,1938.0,69.0,0.0,Universit&eacute; Paris-Sud,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,"""for the discovery of Giant Magnetoresistance""",815,0,Peter Grünberg,Czechoslovakia (Czech Republic),1939.0,68.0,0.0,Forschungszentrum J&uuml;lich,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2008,"""for the discovery and development of the green fluorescent protein, GFP""",829,0,Osamu Shimomura,Japan,1928.0,80.0,0.0,Marine Biological Laboratory (MBL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2008,"""for the discovery and development of the green fluorescent protein, GFP""",830,0,Martin Chalfie,United States of America,1947.0,61.0,0.0,Columbia University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2008,"""for the discovery and development of the green fluorescent protein, GFP""",831,0,Roger Y. Tsien,United States of America,1952.0,56.0,0.0,University of California,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2008,"""for his analysis of trade patterns and location of economic activity""",834,0,Paul Krugman,United States of America,1953.0,55.0,0.0,Princeton University,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2008,"""author of new departures, poetic adventure and sensual ecstasy, explorer of a humanity beyond and below the reigning civilization""",832,0,Jean-Marie Gustave Le Clézio,France,1940.0,68.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2008,"""for his discovery of human papilloma viruses causing cervical cancer""",823,0,Harald zur Hausen,Germany,1936.0,72.0,0.0,German Cancer Research Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2008,"""for their discovery of human immunodeficiency virus""",824,0,Françoise Barré-Sinoussi,France,1947.0,61.0,1.0,"Regulation of Retroviral Infections Unit, Virology Department, Institut Pasteur",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2008,"""for their discovery of human immunodeficiency virus""",825,0,Luc Montagnier,France,1932.0,76.0,0.0,World Foundation for AIDS Research and Prevention,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2008,"""for his important efforts, on several continents and over more than three decades, to resolve international conflicts""",833,0,Martti Ahtisaari,Finland,1937.0,71.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",826,0,Yoichiro Nambu,Japan,1921.0,87.0,0.0,"Enrico Fermi Institute, University of Chicago",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2008,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",827,0,Makoto Kobayashi,Japan,1944.0,64.0,0.0,High Energy Accelerator Research Organization (KEK),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2008,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",828,0,Toshihide Maskawa,Japan,1940.0,68.0,0.0,Kyoto Sangyo University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2009,"""for studies of the structure and function of the ribosome""",841,0,Venkatraman Ramakrishnan,India,1952.0,57.0,0.0,MRC Laboratory of Molecular Biology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009,"""for studies of the structure and function of the ribosome""",842,0,Thomas A. Steitz,United States of America,1940.0,69.0,0.0,Yale University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009,"""for studies of the structure and function of the ribosome""",843,0,Ada E. Yonath,British Mandate of Palestine (Israel),1939.0,70.0,1.0,Weizmann Institute of Science,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009,"""for her analysis of economic governance, especially the commons""",846,0,Elinor Ostrom,United States of America,1933.0,76.0,1.0,Indiana University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009,"""for his analysis of economic governance, especially the boundaries of the firm""",847,0,Oliver E. Williamson,United States of America,1932.0,77.0,0.0,University of California,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009,"""who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed""",844,0,Herta Müller,Romania,1953.0,56.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",835,0,Elizabeth H. Blackburn,Australia,1948.0,61.0,1.0,University of California,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2009,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",836,0,Carol W. Greider,United States of America,1961.0,48.0,1.0,Johns Hopkins University School of Medicine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2009,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",837,0,Jack W. Szostak,United Kingdom,1952.0,57.0,0.0,Harvard Medical School,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2009,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples""",845,0,Barack H. Obama,United States of America,1961.0,48.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication""",838,0,Charles Kuen Kao,China,1933.0,76.0,0.0,Standard Telecommunication Laboratories,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2009,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",839,0,Willard S. Boyle,Canada,1924.0,85.0,0.0,Bell Laboratories,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2009,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",840,0,George E. Smith,United States of America,1930.0,79.0,0.0,Bell Laboratories,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2010,"""for palladium-catalyzed cross couplings in organic synthesis""",851,0,Richard F. Heck,United States of America,1931.0,79.0,0.0,University of Delaware,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,"""for palladium-catalyzed cross couplings in organic synthesis""",852,0,Ei-ichi Negishi,China,1935.0,75.0,0.0,Purdue University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,"""for palladium-catalyzed cross couplings in organic synthesis""",853,0,Akira Suzuki,Japan,1930.0,80.0,0.0,Hokkaido University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,"""for their analysis of markets with search frictions""",856,0,Peter A. Diamond,United States of America,1940.0,70.0,0.0,Massachusetts Institute of Technology (MIT),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,"""for their analysis of markets with search frictions""",857,0,Dale T. Mortensen,United States of America,1939.0,71.0,0.0,Northwestern University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010,"""for their analysis of markets with search frictions""",858,0,Christopher A. Pissarides,Cyprus,1948.0,62.0,0.0,London School of Economics and Political Science,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
